Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM
2028-03-01,24.918816,0.0,0.0,392.8828,61.06507,195.91194,0.0,0.0,0.0,0.0,0.0,119.89,0.0,3.6723576,0.0,0.0,0.0,503.6961,0.0,0.0,0.0,27.806461,0.0,0.0,0.0,1.1603279,0.0,9.46324,240.97604,14.539484,0.0,0.0,0.0,0.0,0.0,0.0,27.314447,14.648539,4.287184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.248173,97.67799,28.975708,0.0,0.0,21.959408,0.0,0.0,0.0,0.0,0.0,28.902035,38.71444,0.0,105.08589,11.874638,0.0,0.0,0.0,0.0,0.0,0.0,188.73785,0.0,0.0,0.0,127.24516,0.0,0.0,14.173115,0.0,9.175018,6.769758,12.134666,25.698273,304.37415,0.0,0.0,0.0,2.3396053,0.0,0.0,10.920681
2028-04-01,25.085575,0.0,0.0,416.78986,63.887512,205.4435,0.0,0.0,0.0,0.0,0.0,124.53909,0.0,4.0381165,0.0,0.0,0.0,537.8478,0.0,0.0,0.0,28.98434,0.0,0.0,0.0,0.91226196,0.0,8.841658,271.86014,14.95343,0.0,0.0,0.0,0.0,0.0,0.0,30.959015,14.83094,3.9881916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.15405,100.42494,28.585247,0.0,0.0,21.869495,0.0,0.0,0.0,0.0,0.0,29.666653,39.049248,0.0,119.42731,11.971104,0.0,0.0,0.0,0.0,0.0,0.0,212.56406,0.0,0.0,0.0,133.04301,0.0,0.0,14.81757,0.0,10.620277,6.7325993,14.336136,25.612963,316.78384,0.0,0.0,0.0,3.3067741,0.0,0.0,10.92215
2028-05-01,25.319023,0.0,0.0,441.58063,66.79593,215.23337,0.0,0.0,0.0,0.0,0.0,129.39246,0.0,4.46253,0.0,0.0,0.0,573.53876,0.0,0.0,0.0,30.151016,0.0,0.0,0.0,0.7205353,0.0,8.261873,304.29303,15.413736,0.0,0.0,0.0,0.0,0.0,0.0,34.59876,15.08057,3.7826252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17462,103.36833,28.274227,0.0,0.0,21.843197,0.0,0.0,0.0,0.0,0.0,30.457893,39.46167,0.0,134.27184,12.166992,0.0,0.0,0.0,0.0,0.0,0.0,236.7121,0.0,0.0,0.0,139.01794,0.0,0.0,15.478506,0.0,12.054876,6.739168,16.445038,25.635632,329.10193,0.0,0.0,0.0,4.2804985,0.0,0.0,10.96632
2028-06-01,25.614971,0.0,0.0,464.87494,69.49488,224.21703,0.0,0.0,0.0,0.0,0.0,133.99556,0.0,4.868286,0.0,0.0,0.0,604.5668,0.0,0.0,0.0,31.168259,0.0,0.0,0.0,0.5858402,0.0,7.75165,333.33685,15.855598,0.0,0.0,0.0,0.0,0.0,0.0,37.438606,15.33395,3.6651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.68683,106.22201,28.043613,0.0,0.0,21.890087,0.0,0.0,0.0,0.0,0.0,31.23356,39.89017,0.0,147.38649,12.41654,0.0,0.0,0.0,0.0,0.0,0.0,256.16165,0.0,0.0,0.0,144.63448,0.0,0.0,16.122955,0.0,13.178801,6.7813683,18.104332,25.76046,340.8982,0.0,0.0,0.0,5.1237354,0.0,0.0,11.034046
2028-07-01,25.958607,0.0,0.0,486.08353,71.87253,232.10379,0.0,0.0,0.0,0.0,0.0,138.07256,0.0,5.272394,0.0,0.0,0.0,630.54095,0.0,0.0,0.0,31.997265,0.0,0.0,0.0,0.49990273,0.0,7.2901134,356.84448,16.268162,0.0,0.0,0.0,0.0,0.0,0.0,39.331448,15.541309,3.6327858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.554375,108.79979,27.875523,0.0,0.0,22.008823,0.0,0.0,0.0,0.0,0.0,31.982122,40.243843,0.0,157.51479,12.689575,0.0,0.0,0.0,0.0,0.0,0.0,269.6305,0.0,0.0,0.0,149.52954,0.0,0.0,16.716702,0.0,13.971298,6.8323383,19.231487,25.98003,351.3581,0.0,0.0,0.0,5.782116,0.0,0.0,11.111294
2028-08-01,26.358524,0.0,0.0,505.94943,74.05011,239.20642,0.0,0.0,0.0,0.0,0.0,141.82304,0.0,5.714493,0.0,0.0,0.0,652.78284,0.0,0.0,0.0,32.69848,0.0,0.0,0.0,0.45197105,0.0,6.87409,375.44934,16.670174,0.0,0.0,0.0,0.0,0.0,0.0,40.531727,15.7453785,3.678915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.95607,111.23848,27.754925,0.0,0.0,22.183353,0.0,0.0,0.0,0.0,0.0,32.717995,40.565567,0.0,164.97833,13.014078,0.0,0.0,0.0,0.0,0.0,0.0,278.4411,0.0,0.0,0.0,153.8536,0.0,0.0,17.26941,0.0,14.548229,6.901243,19.958344,26.301058,360.8163,0.0,0.0,0.0,6.3033943,0.0,0.0,11.2170105
2028-09-01,26.881783,0.0,0.0,526.4852,76.288956,246.1878,0.0,0.0,0.0,0.0,0.0,145.68199,0.0,6.17675,0.0,0.0,0.0,672.2556,0.0,0.0,0.0,33.321823,0.0,0.0,0.0,0.44225693,0.0,6.514536,390.49713,17.116064,0.0,0.0,0.0,0.0,0.0,0.0,41.080124,15.943138,3.7773075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.096115,113.79535,27.690409,0.0,0.0,22.425816,0.0,0.0,0.0,0.0,0.0,33.54917,40.913567,0.0,170.29536,13.382284,0.0,0.0,0.0,0.0,0.0,0.0,283.19324,0.0,0.0,0.0,158.16817,0.0,0.0,17.834484,0.0,14.969429,7.0100555,20.346107,26.771126,370.8308,0.0,0.0,0.0,6.745638,0.0,0.0,11.356098
2028-10-01,27.480875,0.0,0.0,545.1616,78.270065,252.00356,0.0,0.0,0.0,0.0,0.0,149.08226,0.0,6.619482,0.0,0.0,0.0,686.38367,0.0,0.0,0.0,33.834206,0.0,0.0,0.0,0.45649529,0.0,6.228592,400.39606,17.539589,0.0,0.0,0.0,0.0,0.0,0.0,41.02296,16.124525,3.8971024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.63893,116.122955,27.689297,0.0,0.0,22.710194,0.0,0.0,0.0,0.0,0.0,34.38457,41.245533,0.0,173.22781,13.75057,0.0,0.0,0.0,0.0,0.0,0.0,283.87354,0.0,0.0,0.0,161.88509,0.0,0.0,18.350712,0.0,15.198765,7.124485,20.407444,27.301613,380.27417,0.0,0.0,0.0,7.071869,0.0,0.0,11.51
2028-11-01,27.975533,0.0,0.0,556.02637,79.3927,255.11664,0.0,0.0,0.0,0.0,0.0,150.93127,0.0,6.8977394,0.0,0.0,0.0,694.02484,0.0,0.0,0.0,34.145756,0.0,0.0,0.0,0.49523163,0.0,6.10264,402.45657,17.832502,0.0,0.0,0.0,0.0,0.0,0.0,40.662285,16.20161,3.981409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.24391,117.631744,27.758568,0.0,0.0,22.977524,0.0,0.0,0.0,0.0,0.0,34.984596,41.486275,0.0,173.60498,13.965343,0.0,0.0,0.0,0.0,0.0,0.0,282.10974,0.0,0.0,0.0,163.99426,0.0,0.0,18.685505,0.0,15.24127,7.2164707,20.276451,27.713226,386.47742,0.0,0.0,0.0,7.2039223,0.0,0.0,11.634136
2028-12-01,27.992115,0.0,0.0,556.68335,79.430016,255.22931,0.0,0.0,0.0,0.0,0.0,150.97786,0.0,6.912674,0.0,0.0,0.0,694.2599,0.0,0.0,0.0,34.154976,0.0,0.0,0.0,0.4958744,0.0,6.0974483,402.4526,17.845873,0.0,0.0,0.0,0.0,0.0,0.0,40.644394,16.195702,3.9824505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25129,117.67261,27.755875,0.0,0.0,22.993347,0.0,0.0,0.0,0.0,0.0,35.00796,41.48902,0.0,173.65764,13.968178,0.0,0.0,0.0,0.0,0.0,0.0,282.10886,0.0,0.0,0.0,164.05719,0.0,0.0,18.695196,0.0,15.244167,7.2174873,20.274744,27.728594,386.7516,0.0,0.0,0.0,7.2107296,0.0,0.0,11.636538
