Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM
2027-09-01,1.0228817,0.102260605,0.08691481,3.6225853,0.0047359774,2.577341,0.11557149,0.01607159,0.051660165,0.014665781,0.0028255961,2.2465086,0.027455527,0.03138487,0.4139265,0.001398142,0.008899304,5.9229546,0.021107461,0.009179182,0.19739118,0.55960196,0.009957208,1.207566,0.011591247,0.19263463,0.006341929,0.004639328,9.486389,0.5254292,0.0315771,0.009709864,0.0018645577,0.0110782925,0.36864698,0.4530744,0.09523667,0.26228082,0.28903347,0.011012079,0.07674237,0.035977624,0.003233192,0.12141981,0.023472024,0.00036500435,0.6347522,1.2448137,1.5758362,0.2530433,0.44015324,0.61049014,0.010482043,0.019790398,0.013553611,0.31908473,0.020818435,0.44563445,1.6082731,0.019813187,13.351792,0.10969397,0.0012945352,0.018675726,0.0,0.025559349,0.02052965,0.001409495,0.65331906,0.93742007,0.024566205,0.009055646,2.014143,0.0014184263,0.0022428234,0.49627775,0.021846756,0.07004345,0.78656435,0.24068531,1.000598,6.323908,0.159276,0.041256398,0.22768597,0.1306609,0.0014138754,0.02242496
2027-10-01,1.0335026,0.1027448,0.08788999,3.66411,0.0052954927,2.6026332,0.11664792,0.016154421,0.05193467,0.014729292,0.0033326177,2.269776,0.027476847,0.031492803,0.4147571,0.0020613342,0.008946471,5.9779644,0.021221139,0.0092192525,0.19861707,0.561942,0.010003484,1.2179458,0.01163338,0.19344941,0.006983447,0.0053068195,9.588039,0.5284271,0.03168964,0.00973807,0.0021836162,0.011126351,0.36934003,0.455203,0.09586066,0.26321745,0.29046094,0.01104758,0.07677521,0.03609943,0.004407644,0.12226788,0.023602864,0.00064890774,0.63940257,1.253939,1.5877322,0.2549695,0.4426722,0.6154022,0.010543342,0.01984225,0.013620939,0.32108462,0.02094315,0.4483422,1.6210898,0.019936949,13.510531,0.1098984,0.0016398166,0.018791262,0.0,0.025723435,0.020595072,0.001911121,0.66060543,0.9455213,0.024623638,0.009080583,2.0326648,0.001604447,0.0026642096,0.49912512,0.021936657,0.070376374,0.7904251,0.2425411,1.010542,6.375258,0.15995641,0.0414055,0.22867273,0.13140014,0.0017748274,0.022532674
2027-11-01,1.0433924,0.10320424,0.08881106,3.7037015,0.0058959215,2.6257315,0.11769378,0.016228007,0.052183427,0.014778844,0.003865311,2.291727,0.027489629,0.031585567,0.4156432,0.002757146,0.008985995,6.03242,0.021331865,0.009251961,0.19967096,0.56413794,0.010043292,1.2274411,0.011673391,0.19419046,0.0076382766,0.0059957015,9.685224,0.5312185,0.031782873,0.009763445,0.002549568,0.011165907,0.3700104,0.45725626,0.09643858,0.2639621,0.29181042,0.011085994,0.07681149,0.036222797,0.0056929193,0.1230389,0.023719791,0.0009668023,0.64380616,1.262425,1.5988849,0.25686926,0.44483072,0.61995196,0.010597176,0.019889547,0.0136802355,0.3230123,0.02105959,0.45060435,1.6329501,0.02004357,13.661289,0.11002597,0.002013199,0.018903863,0.0,0.025859708,0.020656357,0.002431877,0.667513,0.9535224,0.024661014,0.009103599,2.0499833,0.0017972328,0.0031386002,0.5017802,0.022016054,0.07070364,0.7936509,0.24435414,1.020282,6.427263,0.16057837,0.041523147,0.22954747,0.13205384,0.002211266,0.022623774
2027-12-01,1.0511651,0.103488274,0.089546226,3.7372043,0.006480561,2.643307,0.11851557,0.016269993,0.05232704,0.0148032885,0.0044143815,2.308281,0.027468527,0.031632937,0.41581973,0.0034635493,0.009006057,6.0730567,0.021394152,0.009264715,0.20040382,0.56532174,0.010061556,1.2338128,0.011691179,0.19454157,0.008228548,0.0066367975,9.760581,0.5330271,0.031806882,0.009772357,0.002936886,0.0111859925,0.37005657,0.4586173,0.09682179,0.26419568,0.29266894,0.011107931,0.076743,0.036272954,0.0069734952,0.12361461,0.023789506,0.0012728587,0.6469725,1.2681618,1.6077323,0.25836667,0.44633147,0.62305003,0.0106270285,0.019899063,0.01371334,0.3242689,0.021126328,0.45196864,1.6420171,0.020109989,13.778289,0.1098904,0.002389738,0.01897742,0.0,0.025947629,0.020669067,0.0029593497,0.6726322,0.9594827,0.024648134,0.009109173,2.06298,0.00199098,0.0036217773,0.5034257,0.02204868,0.07085781,0.79496366,0.2456468,1.0278381,6.4687147,0.16085698,0.041549183,0.22995321,0.13242537,0.002682025,0.022665586
2028-01-01,1.056737,0.1035285,0.090140544,3.7606394,0.007045842,2.6538591,0.119128264,0.016282849,0.052379455,0.014799811,0.0049797674,2.3195105,0.027378421,0.031600174,0.41477844,0.004172633,0.009011362,6.09943,0.02141744,0.009261224,0.20058243,0.5650124,0.010062334,1.2371695,0.01169056,0.19438136,0.008663474,0.00722489,9.810502,0.5333961,0.03177371,0.009764838,0.0033464604,0.011180297,0.36906594,0.45881292,0.096992835,0.26356915,0.29282665,0.011111539,0.07644245,0.03625701,0.008250428,0.123880565,0.023819264,0.0015821295,0.6484411,1.270542,1.6124699,0.25934267,0.44664973,0.62483966,0.010637509,0.019865582,0.0137223005,0.32477248,0.021160593,0.45196295,1.6465302,0.020128595,13.8574915,0.10942538,0.0027916501,0.019017614,0.0,0.025984803,0.020645523,0.003500853,0.6763006,0.96329856,0.024569057,0.009100669,2.0704832,0.0021882239,0.0041112155,0.50376654,0.022041893,0.07088058,0.7941838,0.24647811,1.0330224,6.494481,0.16077638,0.041491482,0.22965728,0.13253626,0.003180234,0.022672914
2028-02-01,1.0620387,0.10351343,0.09071247,3.7828984,0.007576075,2.663794,0.119732305,0.016293764,0.05244036,0.014795622,0.005586706,2.3309507,0.027283782,0.031550393,0.41359156,0.00488578,0.009013763,6.1261973,0.021438295,0.009255031,0.20071574,0.5645436,0.010061315,1.2405717,0.011689465,0.19417813,0.009002471,0.0077831945,9.862839,0.5337695,0.03175099,0.009758087,0.0038089487,0.011169163,0.3679474,0.4589189,0.097145736,0.2628343,0.2929692,0.011114337,0.07611572,0.03625262,0.00957551,0.12408014,0.02384661,0.0019390342,0.64975876,1.2725849,1.617104,0.26023975,0.4467198,0.6263485,0.010645077,0.01982924,0.013729149,0.3253194,0.021194901,0.45170802,1.6508222,0.0201333,13.933908,0.10892039,0.0032360859,0.019054314,3.2485794e-05,0.026014533,0.020621153,0.0040752976,0.68012756,0.9671267,0.024482062,0.009091846,2.077459,0.0024002527,0.0046281284,0.50407887,0.022028431,0.07090588,0.7932512,0.24738076,1.0378847,6.5202537,0.16062513,0.04142987,0.22921225,0.132591,0.00374973,0.02267859
2028-03-01,1.0666878,0.10349581,0.091198154,3.8015645,0.008014943,2.6721323,0.12024629,0.01630397,0.052496612,0.014790642,0.006110337,2.3407574,0.027199613,0.03151528,0.41266862,0.00548973,0.009017603,6.1500764,0.02146689,0.009252494,0.20077097,0.56438863,0.010065553,1.2436285,0.011688439,0.19401185,0.009227766,0.008190565,9.909121,0.53401935,0.031737674,0.009756247,0.0042385217,0.011157259,0.36698928,0.45908526,0.09730633,0.2621503,0.29303217,0.011121061,0.07582401,0.036248263,0.010724726,0.12422832,0.023872409,0.002279622,0.65121627,1.274587,1.6211821,0.26107365,0.44675952,0.62750804,0.010650895,0.01979588,0.013739515,0.32583848,0.021230152,0.45132017,1.653911,0.020131435,14.00334,0.10846652,0.0036558977,0.01909372,0.00018787554,0.026050696,0.020610323,0.004567056,0.6833475,0.9706052,0.024404326,0.009086843,2.0834823,0.0026310883,0.005093659,0.50412786,0.022021703,0.07095273,0.79196614,0.2482205,1.0419891,6.5423174,0.160521,0.041396197,0.22880664,0.1326016,0.004258691,0.02269078
2028-04-01,1.0742966,0.10376929,0.09197104,3.8315272,0.008459205,2.6879787,0.12112023,0.016352627,0.052674428,0.014822537,0.0066573387,2.3575344,0.027185785,0.0315659,0.41279188,0.006126594,0.009040736,6.1915216,0.021542363,0.009269632,0.20135063,0.5654369,0.010090465,1.2496054,0.011717307,0.1943475,0.009443833,0.008617172,9.983813,0.5357683,0.031791285,0.009777334,0.0047621313,0.011176491,0.36704943,0.4603551,0.097716995,0.2621595,0.2939124,0.011154302,0.075735345,0.036338028,0.01197332,0.124756694,0.023955267,0.0026812854,0.6544271,1.2793088,1.6298089,0.2626318,0.44805247,0.6304187,0.01068208,0.019814868,0.013778731,0.3271912,0.021315983,0.4521748,1.6618528,0.020194601,14.113654,0.10827414,0.004173424,0.019179758,0.00035870075,0.0261431,0.020640379,0.0051087355,0.6886619,0.9771787,0.024387248,0.0091026025,2.0948849,0.0029794846,0.005624418,0.5056975,0.022063429,0.07116567,0.7930623,0.24967647,1.0490593,6.585258,0.16081022,0.04144379,0.22904176,0.13298264,0.004887045,0.022754135
2028-05-01,1.0806706,0.103885986,0.09265725,3.8586543,0.00887265,2.701226,0.121865764,0.01637558,0.052775927,0.014832249,0.007165708,2.3720543,0.027113978,0.03155772,0.41218463,0.006736087,0.009049528,6.2269177,0.021588532,0.009270967,0.20167261,0.565707,0.010098107,1.2540668,0.011728283,0.19437508,0.009630235,0.008946364,10.0507,0.53675216,0.031791415,0.0097829,0.0053819623,0.011173978,0.36643693,0.46099263,0.098,0.2616486,0.29435065,0.011169925,0.07550691,0.036372893,0.013290362,0.12508868,0.02399905,0.0031438852,0.65691054,1.2823259,1.6363399,0.26389223,0.44876468,0.63254726,0.010696285,0.019801566,0.013795497,0.32813257,0.021371761,0.45221978,1.6677375,0.020222126,14.211859,0.10786836,0.0047775703,0.019239482,0.00057188876,0.026194915,0.020637007,0.005649905,0.6933636,0.98274463,0.02432132,0.009104216,2.1040964,0.0034593435,0.006207261,0.50655454,0.022069687,0.07128329,0.79280454,0.25084656,1.0549443,6.6234913,0.16083208,0.041420553,0.22884661,0.13315985,0.0056095757,0.022784393
2028-06-01,1.0887634,0.104145244,0.093456075,3.892842,0.009254007,2.7189322,0.12278667,0.016419295,0.05294803,0.014859774,0.0076347277,2.3905323,0.027090909,0.03158963,0.41221952,0.007215955,0.00906674,6.2734394,0.021662325,0.009281289,0.20234114,0.5668122,0.01011611,1.2606645,0.011754124,0.19472346,0.009753559,0.009179885,10.136985,0.53863233,0.031837337,0.0097994795,0.0060390765,0.011186663,0.36638838,0.46240348,0.098414175,0.26154083,0.29523936,0.011199878,0.07540217,0.03646559,0.0145303765,0.12561212,0.024074223,0.0036528436,0.66038734,1.2873919,1.6455811,0.2655101,0.45011362,0.63561887,0.010723133,0.019816969,0.013828925,0.32962003,0.021452565,0.45300496,1.6764144,0.020273691,14.335281,0.107608445,0.0054437243,0.01932158,0.000913987,0.026272152,0.020656845,0.006160672,0.6991965,0.98997056,0.024286421,0.009116463,2.1166282,0.0040316274,0.00679006,0.50829786,0.022103002,0.07149802,0.79382104,0.25240386,1.0625029,6.673878,0.16105987,0.041446075,0.22899777,0.1335164,0.006276539,0.022836654
2028-07-01,1.0983006,0.10451499,0.09433794,3.93179,0.009506898,2.7401478,0.12380736,0.016473139,0.05316018,0.014898635,0.0080864625,2.4111757,0.02710545,0.031654485,0.4127101,0.00761976,0.009089754,6.3263946,0.021751434,0.009296754,0.20322837,0.568594,0.010141634,1.2683866,0.01178778,0.19531864,0.009785529,0.00941442,10.234664,0.54104906,0.03190737,0.009822198,0.0067151487,0.011210616,0.36667433,0.46436673,0.098918304,0.26170564,0.29639056,0.0112376595,0.07538392,0.03658306,0.015731232,0.12627576,0.024170196,0.0042162025,0.66458946,1.2939205,1.6567625,0.26738057,0.45205957,0.63935417,0.010756955,0.019845026,0.013871766,0.33140415,0.02154656,0.45429477,1.6866294,0.020342143,14.473632,0.10743981,0.0061144773,0.019417394,0.0013534253,0.026367925,0.020689273,0.006654677,0.70549464,0.9980095,0.02427283,0.009135062,2.1312075,0.004637793,0.0072965464,0.51048374,0.02215386,0.07177273,0.79553926,0.25416103,1.071273,6.7310166,0.16144006,0.041509565,0.22942212,0.134008,0.006900214,0.022901949
2028-08-01,1.1112121,0.10522923,0.095483474,3.9834518,0.00972375,2.7707162,0.125183,0.016574807,0.05354143,0.01498348,0.008383443,2.4401193,0.02722018,0.03183017,0.41478804,0.007855395,0.009139642,6.40244,0.021907339,0.009340968,0.20478442,0.57235724,0.010199298,1.2806096,0.011857768,0.19661689,0.009834474,0.009637994,10.372354,0.5453761,0.032084692,0.009878144,0.0073667592,0.011271053,0.36839402,0.4679242,0.09976392,0.26287818,0.2984787,0.011312447,0.07564702,0.03682179,0.016791062,0.12734975,0.024339648,0.004824092,0.671296,1.3048136,1.6736176,0.270087,0.45553136,0.64497507,0.010822263,0.01994084,0.013958838,0.33438778,0.021708192,0.45713395,1.7023287,0.02047337,14.665692,0.107668266,0.006805833,0.019573255,0.001907568,0.026550455,0.020789249,0.007044003,0.71418655,1.0096815,0.024339011,0.009183224,2.1526828,0.0052467557,0.0075963913,0.51443154,0.02227259,0.07229154,0.7999466,0.25672558,1.083084,6.811159,0.16233708,0.041712746,0.23065038,0.13489796,0.00740185,0.023038168
2028-09-01,1.1204076,0.10558573,0.09630934,4.023231,0.0098691415,2.792635,0.1261653,0.016619377,0.053736117,0.015015363,0.008557788,2.4610198,0.02723276,0.031887595,0.41548795,0.007978835,0.00915912,6.459273,0.021995287,0.009350992,0.20570864,0.57438326,0.01022022,1.2886503,0.011885975,0.19732858,0.009848335,0.009812225,10.475,0.5479724,0.03215556,0.009899362,0.007912048,0.011291538,0.36879167,0.47001034,0.10027526,0.26319286,0.2996669,0.011347402,0.07564282,0.03692923,0.017463751,0.12796327,0.024424776,0.005415717,0.67564255,1.312039,1.6850604,0.27189067,0.45753995,0.64874804,0.010848434,0.019965887,0.013997135,0.3363076,0.021799233,0.45855838,1.7130066,0.020526683,14.808311,0.10755747,0.007450942,0.01966152,0.0025636277,0.02664077,0.02081874,0.007340946,0.72055304,1.0178103,0.024321016,0.0091985585,2.1678784,0.0058257002,0.007740447,0.51670426,0.022317627,0.072573446,0.8015531,0.258472,1.0920637,6.8701725,0.1626738,0.04177715,0.23112199,0.13531542,0.007835078,0.023092952
2028-10-01,1.1289904,0.10587622,0.0970817,4.0602427,0.009980095,2.8131874,0.12709868,0.016647441,0.053889614,0.015029036,0.008664485,2.4801192,0.027221309,0.031908516,0.41583014,0.008067429,0.009170255,6.513854,0.02206575,0.009351388,0.20641647,0.57593775,0.010232916,1.2962041,0.011901957,0.19793113,0.009853035,0.009866196,10.57244,0.5502469,0.032198094,0.009908717,0.008398274,0.011301688,0.36885628,0.4717314,0.100701235,0.26330817,0.30056328,0.011370823,0.07554302,0.036998108,0.017783498,0.12846354,0.024492646,0.006047848,0.67949057,1.3184661,1.6951225,0.2735607,0.45917362,0.65226877,0.010864241,0.019969339,0.014018877,0.33798966,0.021872582,0.45950016,1.7224419,0.020558411,14.939238,0.107334234,0.008009507,0.019730514,0.003319435,0.026707627,0.020829033,0.007562313,0.7265481,1.0248564,0.024278848,0.009204235,2.182072,0.006311851,0.007790089,0.5186945,0.022345752,0.072810076,0.8024199,0.26004586,1.1009015,6.924336,0.16289634,0.041803963,0.23139518,0.13562761,0.008195994,0.023124937
2028-11-01,1.1379142,0.1062021,0.09789748,4.101103,0.010042246,2.8354077,0.1281307,0.016677404,0.054068297,0.015040785,0.008732692,2.5012355,0.027210645,0.031921748,0.4162937,0.008088631,0.009181548,6.5762906,0.022140896,0.0093490435,0.20713899,0.5774927,0.010243612,1.3047253,0.011919876,0.19861092,0.00985813,0.009884051,10.678425,0.5529988,0.032249235,0.00991673,0.0087372605,0.011311708,0.36906177,0.47355118,0.101155445,0.26353186,0.3016232,0.011398782,0.07543461,0.03708241,0.017938368,0.1290012,0.024569854,0.0066231443,0.6835646,1.3255744,1.7059216,0.27538228,0.46081337,0.65611726,0.0108812,0.019978192,0.014039533,0.34000555,0.021953981,0.46059683,1.7336398,0.020591306,15.078301,0.1070894,0.008544706,0.019800188,0.004190843,0.026768062,0.020837536,0.007761955,0.7333776,1.0324852,0.024225611,0.009209376,2.1977243,0.00670428,0.007818519,0.521127,0.022372508,0.07307789,0.8034301,0.2618214,1.1108596,6.984652,0.1631007,0.04181206,0.23170458,0.13593519,0.008491681,0.023151178
2028-12-01,1.1443591,0.10628523,0.098493636,4.1336846,0.010037224,2.8517404,0.12890215,0.016665788,0.054121323,0.015015518,0.008763504,2.517733,0.027139315,0.03186402,0.41598156,0.0080825165,0.009170278,6.6273904,0.022170974,0.009323313,0.20741273,0.5780006,0.010232771,1.3107151,0.011910938,0.19892538,0.009842227,0.009876782,10.764391,0.5546321,0.03222208,0.009904704,0.008930318,0.011293995,0.36854142,0.47440436,0.10140789,0.26333225,0.30212364,0.011403094,0.075168766,0.037083425,0.01797391,0.12924597,0.024584142,0.007054765,0.68643504,1.3304257,1.7135215,0.27662447,0.46145397,0.65863365,0.010869442,0.019941404,0.014030332,0.34135142,0.021984508,0.46081313,1.7415253,0.020569727,15.190532,0.106622264,0.008991369,0.0198239,0.0050194557,0.02677871,0.020802839,0.007874653,0.7386877,1.0381479,0.024112483,0.009193284,2.209224,0.0068936995,0.007795175,0.52243245,0.022349512,0.07319487,0.8024042,0.26304644,1.1185954,7.0325055,0.16294374,0.04173813,0.23152488,0.13589121,0.008638684,0.023127913
