Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM
2027-10-01,37.817173,9.076069,2.7082767,119.53351,0.0021058498,72.350876,3.0976267,0.54124606,2.0589821,0.9148633,0.0009675382,67.28746,3.6227152,2.7097034,33.934875,0.0008625396,0.032832637,146.1796,0.21759373,0.19909088,12.136883,29.903515,0.16108985,46.384212,0.08862777,17.320518,0.0044976217,0.0026657009,183.26532,29.519976,2.2123215,0.16010493,0.00038980905,1.0020862,29.498371,19.150253,4.1804724,25.783325,16.348866,0.08515098,9.827134,0.9961913,0.0015463323,8.746351,0.83037406,0.000101481695,27.437742,43.088135,62.481224,12.650629,25.054808,25.620861,0.18680185,1.4673113,0.40072697,12.426659,0.08719048,26.859838,68.30626,1.7144519,320.3955,16.21444,0.00030828186,0.061055824,0.0,1.0283207,0.48179832,0.0005420101,17.322586,28.816679,2.7722301,0.040728245,60.463764,0.00016125306,0.0006917487,23.568516,0.979809,2.0546255,43.077164,7.9401355,36.582684,178.38228,10.620406,2.8193107,16.701315,7.048556,0.00038132447,0.9503443
2027-11-01,38.074852,9.10622,2.7340565,120.58467,0.00274863,72.93163,3.1244934,0.5452566,2.069446,0.9184118,0.0013590922,67.816536,3.6296637,2.7167366,34.031647,0.0013604496,0.034864776,147.3558,0.22235627,0.2014017,12.199887,30.031008,0.16340247,46.695133,0.09123217,17.378704,0.0055744154,0.0034474977,185.13701,29.648804,2.219628,0.16243212,0.000535793,1.0055051,29.551477,19.23983,4.203851,25.826849,16.424938,0.08742173,9.840264,1.003762,0.0022155151,8.7795105,0.8350303,0.00016112384,27.599932,43.361237,62.863697,12.719196,25.157494,25.79922,0.18908758,1.4716583,0.4033969,12.502033,0.091672055,26.98477,68.6892,1.7189354,323.3912,16.233889,0.00041242744,0.06522864,0.0,1.0343506,0.48593184,0.0007614374,17.477423,29.01894,2.7778876,0.042792752,60.90478,0.0001973593,0.0009167642,23.691572,0.9843462,2.069358,43.22102,7.9981246,36.855423,179.90805,10.65979,2.8284824,16.749022,7.0799046,0.0005786872,0.95525205
2027-12-01,38.327293,9.136166,2.7593784,121.615364,0.0034888787,73.49743,3.1511126,0.5491688,2.07948,0.92178947,0.001862053,68.3176,3.6366663,2.7235663,34.126965,0.0019611677,0.03682338,148.47519,0.22697197,0.20365676,12.263763,30.153635,0.16560535,46.988205,0.093658,17.436058,0.0067233276,0.004346889,186.91963,29.772654,2.2263958,0.16462259,0.00070279924,1.0089219,29.602001,19.330849,4.2262254,25.870193,16.501486,0.08962042,9.853885,1.0108753,0.002993436,8.812482,0.83958495,0.00021669747,27.753014,43.628292,63.24142,12.787528,25.26036,25.976877,0.19128016,1.4757675,0.4059706,12.573051,0.09591334,27.10642,69.06689,1.7233707,326.21765,16.253057,0.0005536177,0.06926953,0.0,1.0402392,0.4898289,0.001061003,17.6237,29.20719,2.783635,0.044753507,61.336777,0.00023362966,0.0011671373,23.812424,0.9888014,2.0831144,43.35741,8.053369,37.12859,181.38365,10.69815,2.837178,16.79577,7.110582,0.00082621985,0.9598693
2028-01-01,38.56371,9.163593,2.784169,122.59539,0.0043272614,74.03143,3.1772714,0.5529899,2.0890677,0.9250128,0.0024869489,68.77619,3.6429517,2.7298489,34.209816,0.0026311073,0.038764693,149.49643,0.23148592,0.20587376,12.324128,30.26472,0.16775282,47.255028,0.09599857,17.48784,0.008050617,0.005358055,188.56725,29.884321,2.2324653,0.16671889,0.00093610317,1.0122336,29.640102,19.416079,4.247394,25.905327,16.574234,0.09176466,9.86478,1.01759,0.0039600637,8.843976,0.8439792,0.00030849696,27.891811,43.878902,63.596046,12.853521,25.356539,26.148247,0.19341677,1.4795362,0.4084503,12.638529,0.100015685,27.21855,69.41768,1.7275356,328.77402,16.267174,0.00074898056,0.07322082,0.0,1.046009,0.49357563,0.0014351647,17.760313,29.377544,2.7888186,0.046634942,61.745705,0.00026853214,0.0014990267,23.925163,0.99309385,2.096057,43.47159,8.105903,37.38996,182.75797,10.733512,2.8452628,16.837738,7.139915,0.0012238079,0.9642157
2028-02-01,38.807056,9.191818,2.8092415,123.619446,0.0053616078,74.59053,3.20394,0.5568869,2.0989714,0.92834,0.0032322777,69.2509,3.6495864,2.736387,34.299713,0.003427261,0.040729012,150.567,0.23607427,0.20812914,12.38641,30.382818,0.16993338,47.534073,0.09837924,17.542517,0.009551601,0.0065168752,190.28932,30.0026,2.2387648,0.16884352,0.0012114004,1.0156453,29.683905,19.50444,4.269308,25.945751,16.650314,0.093932025,9.877113,1.0244522,0.0051941085,8.877274,0.84847915,0.00043303135,28.036388,44.142334,63.96868,12.922585,25.458359,26.327192,0.19559054,1.4834477,0.41097832,12.706482,0.104173936,27.336914,69.78897,1.7318588,331.45578,16.283926,0.0010077031,0.077220924,3.2649455e-06,1.0519602,0.4974002,0.0019462205,17.901548,29.554573,2.7941735,0.0485348,62.17503,0.00035909106,0.0019717969,24.043152,0.9974915,2.109328,43.594345,8.160206,37.661114,184.2018,10.770674,2.8537261,16.882889,7.17062,0.001731093,0.9686734
2028-03-01,39.01768,9.216084,2.830659,124.50055,0.0063551436,75.07036,3.2268386,0.56023276,2.107421,0.93118715,0.0039934246,69.66048,3.655295,2.7419567,34.377132,0.0041996916,0.04242314,151.47992,0.24000557,0.21005085,12.439951,30.483326,0.1717939,47.773415,0.10040995,17.589197,0.01093762,0.0076509453,191.76903,30.103374,2.2440565,0.1706575,0.0015294447,1.0185779,29.722141,19.580372,4.2879767,25.981007,16.71531,0.095793374,9.887823,1.0303108,0.0064786333,8.905574,0.8523183,0.0005444316,28.159985,44.36754,64.28853,12.98164,25.54602,26.48059,0.19744281,1.4867836,0.41313782,12.764604,0.10775098,27.437668,70.107346,1.7355384,333.76074,16.298555,0.0013146892,0.080650955,1.8882203e-05,1.0570394,0.5006421,0.0025409372,18.022741,29.705332,2.7987168,0.0501639,62.5423,0.00055712246,0.002501586,24.143486,1.0012599,2.120549,43.699303,8.206704,37.892662,185.43748,10.802433,2.8608968,16.921324,7.1968646,0.0023102919,0.9724714
2028-04-01,39.24093,9.241289,2.8539715,125.42285,0.0076388996,75.57602,3.2512174,0.56385475,2.1166155,0.9342482,0.0050358605,70.11281,3.6611183,2.7478073,34.45495,0.005230357,0.04425663,152.48248,0.2443483,0.21213128,12.496349,30.588955,0.17383976,48.03632,0.10271124,17.6371,0.01259452,0.009053678,193.40767,30.210234,2.2501938,0.17271857,0.0019503448,1.021578,29.76116,19.658463,4.3085146,26.014105,16.781437,0.09785323,9.898856,1.0370373,0.008235971,8.934179,0.8564802,0.00067590125,28.296978,44.60396,64.61834,13.042227,25.633451,26.639603,0.19948548,1.4904693,0.41551,12.82956,0.11180782,27.54317,70.434395,1.7393615,336.30814,16.312513,0.0017430305,0.08444952,3.6050784e-05,1.0624495,0.5042766,0.0034073093,18.160162,29.87889,2.8034334,0.052028667,62.924686,0.0008827991,0.0032563722,24.249367,1.0052922,2.133398,43.81151,8.2576,38.135704,186.75308,10.835593,2.868638,16.95992,7.223944,0.0030390867,0.9767466
2028-05-01,39.499874,9.270773,2.8806293,126.50748,0.009187559,76.16958,3.2795937,0.56798995,2.127076,0.9377483,0.00642207,70.62533,3.6681108,2.7546754,34.549576,0.0065549426,0.04632626,153.63852,0.24924102,0.21450718,12.563091,30.713772,0.17613825,48.336098,0.105243,17.694466,0.014455737,0.010764531,195.28012,30.335546,2.256992,0.17498964,0.0024857344,1.0251328,29.808199,19.752466,4.331925,26.05609,16.860971,0.10016394,9.9123745,1.0444733,0.010526221,8.968641,0.86124635,0.000852987,28.45301,44.883007,65.011345,13.114562,25.739775,26.828413,0.2017887,1.4946462,0.41819137,12.902999,0.11628638,27.668076,70.825165,1.7438768,339.2164,16.330082,0.0023484388,0.08871183,8.4668696e-05,1.0687048,0.5083413,0.004606507,18.314613,30.07279,2.8090868,0.054074172,63.377594,0.0013562539,0.0042547723,24.374353,1.0099483,2.1476383,43.942837,8.315612,38.423832,188.29472,10.874752,2.8775556,17.006811,7.256045,0.003927374,0.9815176
2028-06-01,39.776936,9.302563,2.9084027,127.66601,0.010922231,76.80522,3.3091638,0.57230383,2.1381447,0.94143677,0.008042307,71.182816,3.6757631,2.7620606,34.655277,0.008192048,0.048463732,154.89967,0.2543548,0.21696623,12.634294,30.85028,0.17852822,48.662796,0.107896805,17.757048,0.016481875,0.012694419,197.31467,30.472727,2.2644088,0.17738335,0.0031979468,1.0288441,29.864779,19.853344,4.356847,26.10503,16.945528,0.102575615,9.928252,1.0524001,0.013328295,9.005214,0.8662426,0.0011361834,28.622896,45.182785,65.433014,13.190818,25.853909,27.027948,0.20419182,1.4991488,0.4210031,12.982342,0.12100052,27.80323,71.247246,1.7486836,342.40683,16.351688,0.0031246913,0.09316154,0.00018702712,1.0752219,0.512606,0.00607088,18.481033,30.284756,2.815249,0.05623237,63.86122,0.002073635,0.0054934467,24.508635,1.0148352,2.1628134,44.092216,8.377253,38.729736,189.95877,10.916947,2.887107,17.058172,7.2899714,0.0051175416,0.98659384
2028-07-01,40.064026,9.33537,2.9368021,128.859,0.012852162,77.45903,3.339511,0.5767212,2.1494472,0.9451966,0.009795305,71.76225,3.6836665,2.769618,34.76335,0.009998309,0.050648898,156.1999,0.25958928,0.2194575,12.7081175,30.989965,0.18095396,48.999702,0.110589765,17.821192,0.018623533,0.014695667,199.42088,30.613588,2.2719617,0.17982587,0.004117704,1.032631,29.923332,19.958063,4.382304,26.154934,17.031977,0.10504684,9.9449625,1.0605156,0.016459804,9.042148,0.87133485,0.0015770192,28.797964,45.490623,65.86601,13.268381,25.970503,27.231794,0.20663816,1.503765,0.42386964,13.063904,0.12583557,27.941422,71.6798,1.7535967,345.71188,16.374094,0.004120425,0.097715415,0.00037318942,1.0818366,0.51692307,0.0076895105,18.652557,30.503199,2.8216643,0.05844498,64.355316,0.003085988,0.0069895657,24.646133,1.0198395,2.1782403,44.246864,8.440368,39.04332,191.66798,10.960084,2.8967986,17.110117,7.324478,0.006527492,0.9917796
2028-08-01,40.35325,9.36833,2.9647024,130.04694,0.01487505,78.11346,3.3689835,0.5810804,2.1608174,0.9489669,0.011745793,72.369095,3.6915967,2.7771878,34.87409,0.011994332,0.052799176,157.55011,0.26479676,0.22188382,12.780911,31.13234,0.18336439,49.35204,0.11333991,17.885582,0.02081709,0.016763074,201.61752,30.758116,2.280006,0.1823268,0.005251008,1.0362668,29.988667,20.06097,4.408151,26.20709,17.115602,0.10751037,9.962803,1.0689521,0.01987758,9.077813,0.87637085,0.0022118993,28.981047,45.798317,66.2949,13.343309,26.084461,27.430365,0.20906991,1.5085406,0.4267302,13.1489315,0.13077973,28.080341,72.11036,1.758423,349.19562,16.398748,0.005258379,0.10224813,0.0007118909,1.088296,0.5212828,0.009482062,18.831995,30.736456,2.828032,0.060714148,64.844795,0.004336009,0.008806314,24.783293,1.0247712,2.194213,44.412453,8.504411,39.349865,193.39934,11.003309,2.906637,17.16205,7.3581696,0.00817487,0.99711806
2028-09-01,40.662846,9.40432,2.9939609,131.34068,0.0169242,78.824196,3.40081,0.5856054,2.1725652,0.9528901,0.013784808,72.99149,3.7004964,2.7854743,35.000175,0.014057337,0.055003233,158.97226,0.2701182,0.22442763,12.861234,31.288118,0.18582676,49.71707,0.11604408,17.957918,0.022973971,0.018827338,203.89265,30.914541,2.287979,0.18478714,0.0066508623,1.040316,30.060896,20.177624,4.4348645,26.269377,17.210669,0.110012725,9.982914,1.0772369,0.023714995,9.1184025,0.8816512,0.0031697613,29.17052,46.134296,66.77193,13.427267,26.215393,27.650663,0.2115521,1.5134374,0.42966872,13.235715,0.13566583,28.232943,72.591194,1.7637576,352.81155,16.427868,0.0065622493,0.10687182,0.0012508194,1.0951521,0.52569175,0.011367565,19.01284,30.969536,2.835253,0.062934786,65.38616,0.0057721306,0.010771938,24.933758,1.0300009,2.2101316,44.59103,8.570813,39.69084,195.27428,11.050774,2.9170215,17.221739,7.3954506,0.009935769,1.0024744
2028-10-01,40.98983,9.441917,3.024812,132.7194,0.019077368,79.58053,3.43465,0.5903776,2.1849422,0.9570307,0.015966222,73.64365,3.7098243,2.7942157,35.132626,0.016225383,0.057329156,160.47192,0.2757083,0.22711317,12.946089,31.452978,0.18841302,50.10036,0.11886807,18.034155,0.025206149,0.021032665,206.2924,31.079618,2.296222,0.18734485,0.008306433,1.0446244,30.135157,20.301422,4.4629917,26.334435,17.311718,0.11263091,10.003605,1.0858455,0.028065994,9.161716,0.8872125,0.0044001206,29.368792,46.491695,67.28003,13.516881,26.354849,27.885698,0.21416412,1.5185504,0.43274975,13.326586,0.14076442,28.39458,73.10213,1.7693963,356.61417,16.457924,0.00814741,0.111719735,0.002060348,1.1024344,0.5303137,0.013415077,19.202242,31.211937,2.842826,0.06523356,65.963196,0.007499748,0.012912851,25.093016,1.0355242,2.2267272,44.777035,8.640944,40.053802,197.26642,11.10091,2.9279513,17.28474,7.4351635,0.01188049,1.0080642
2028-11-01,41.35032,9.483842,3.0584338,134.25203,0.021435304,80.422035,3.471498,0.5955318,2.1984973,0.9615572,0.018336006,74.36669,3.7203252,2.8039966,35.284805,0.018608905,0.05981413,162.15955,0.28175718,0.2300259,13.040026,31.639687,0.19121048,50.52842,0.12193027,18.120483,0.02761557,0.023434734,208.97075,31.265974,2.3055024,0.19012052,0.010338867,1.0493442,30.222515,20.439785,4.4940386,26.41117,17.42458,0.115449116,10.027874,1.0952644,0.032888576,9.210437,0.8932909,0.0060440833,29.590462,46.89052,67.84773,13.616355,26.511473,28.146479,0.21699077,1.5242114,0.43609467,13.427616,0.14627807,28.57654,73.67665,1.7756717,360.88297,16.494125,0.010003144,0.116956405,0.0030851094,1.1103776,0.53537005,0.015651852,19.411997,31.483294,2.851362,0.067719236,66.60907,0.00953069,0.015224186,25.271746,1.0415447,2.2451158,44.990467,8.718171,40.458935,199.50214,11.157091,2.9401743,17.357018,7.479172,0.014075194,1.0142056
2028-12-01,41.733444,9.529089,3.0934787,135.89307,0.023838216,81.32234,3.5104356,0.6008458,2.2125022,0.96624976,0.020742645,75.117615,3.73183,2.8145177,35.45366,0.021020824,0.062360663,163.94531,0.287946,0.23305158,13.14103,31.841082,0.19407427,50.97728,0.12499774,18.215172,0.030032951,0.025852703,211.77414,31.465904,2.3149927,0.19289887,0.012562766,1.0544171,30.319666,20.590862,4.526227,26.499075,17.54815,0.11832628,10.054922,1.1047248,0.03785795,9.263779,0.89962584,0.008013717,29.822756,47.317825,68.46321,13.724201,26.684515,28.428228,0.21987465,1.5300763,0.43953693,13.532239,0.15181522,28.772896,74.30234,1.7824322,365.3736,16.53573,0.012023633,0.12232372,0.0044204816,1.1186799,0.5405241,0.017961942,19.6273,31.761774,2.8607676,0.07020247,67.30777,0.011780684,0.017584931,25.46412,1.047845,2.2638223,45.22125,8.79838,40.898033,201.90048,11.217757,2.9530475,17.437365,7.5265045,0.01640321,1.0204552
