Date,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM
2027-12-01,59.78776,28.739187,22.335073,148.34047,19.416374,98.07849,22.783588,19.981243,21.582226,20.350988,19.410698,92.24201,23.09069,22.185751,54.342155,19.408934,19.45466,179.77856,19.66909,19.622,32.05674,50.66185,19.58551,68.80666,19.516758,37.217545,19.423037,19.41754,225.45056,50.21757,21.688923,19.583961,19.406643,20.431032,49.727497,39.62992,23.816181,45.7882,36.475304,19.511578,29.404484,20.482155,19.416845,28.454952,20.286396,19.402897,48.421265,65.51408,85.79276,32.69411,45.535355,46.59824,19.612293,20.914953,19.833035,32.608803,19.537506,47.392464,91.685425,21.162971,372.6233,35.86863,19.405422,19.506649,19.400185,20.491282,19.930525,19.407045,38.342243,50.48796,22.23213,19.462793,84.7804,19.40432,19.408451,44.199326,20.432201,21.62218,64.31572,27.93502,58.543335,213.46252,30.413612,22.318798,36.646664,26.77032,19.406267,20.404478
2028-01-01,60.0351,28.766693,22.361029,149.36642,19.418322,98.63318,22.810947,19.985088,21.591915,20.354204,19.412432,92.72262,23.096798,22.191969,54.422966,19.410994,19.456612,180.8515,19.673649,19.62421,32.117455,50.77233,19.58766,69.08006,19.519096,37.269012,19.425217,19.419703,227.19601,50.329964,21.694927,19.586042,19.40768,20.434332,49.763657,39.715538,23.837685,45.822105,36.54836,19.513727,29.414793,20.488838,19.420315,28.486965,20.29085,19.403595,48.562943,65.76935,86.15667,32.762016,45.632156,46.773117,19.61445,20.918657,19.835531,32.67527,19.541676,47.50458,92.04506,21.167171,375.3349,35.881832,19.406406,19.510681,19.400185,20.497124,19.934225,19.40848,38.486046,50.665794,22.237158,19.464657,85.20404,19.404743,19.409742,44.31273,20.43648,21.635166,64.428375,27.989185,58.81487,214.88733,30.448818,22.32677,36.68805,26.799871,19.407642,20.40884
2028-02-01,60.288837,28.79489,22.387224,150.43411,19.420395,99.211754,22.838799,19.989008,21.60194,20.357525,19.414368,93.21975,23.103247,22.19841,54.510536,19.413189,19.458582,181.97453,19.678278,19.626455,32.179996,50.88951,19.589838,69.365776,19.521475,37.323288,19.427382,19.421957,229.02066,50.448975,21.70118,19.588154,19.408861,20.437721,49.805267,39.804108,23.859898,45.86109,36.624718,19.5159,29.426485,20.495691,19.424147,28.520655,20.295403,19.404419,48.7101,66.03679,86.53839,32.83284,45.734116,46.95502,19.61664,20.922499,19.838072,32.744293,19.5459,47.622444,92.42477,21.171505,378.16644,35.897594,19.407534,19.514751,19.400251,20.503134,19.938002,19.410118,38.63478,50.850327,22.242344,19.46654,85.64703,19.405249,19.411228,44.43133,20.440853,21.648487,64.5493,28.045258,59.09555,216.38168,30.485683,22.335114,36.73233,26.830683,19.409266,20.41331
2028-03-01,60.508575,28.81912,22.409592,151.3518,19.422249,99.707924,22.862707,19.992373,21.6105,20.360361,19.416155,93.648544,23.10879,22.20391,54.586147,19.415144,19.460283,182.93425,19.682264,19.62837,32.233646,50.98971,19.591705,69.611115,19.523504,37.369644,19.429207,19.42389,230.5911,50.55024,21.706448,19.589966,19.410023,20.44063,49.841625,39.880363,23.878881,45.895004,36.689835,19.517775,29.436623,20.501543,19.427685,28.549248,20.299292,19.405197,48.836555,66.265915,86.86623,32.893528,45.821854,47.11069,19.618504,20.925768,19.840252,32.803432,19.549547,47.722443,92.74919,21.17518,380.60748,35.911335,19.408665,19.51826,19.400572,20.508284,19.941223,19.411676,38.762287,51.007904,22.246735,19.468159,86.02611,19.4059,19.41267,44.53176,20.444609,21.6598,64.65174,28.0934,59.335144,217.66061,30.517239,22.342218,36.76997,26.856949,19.410841,20.41713
2028-04-01,60.746735,28.844862,22.43442,152.33282,19.424404,100.244644,22.888798,19.99609,21.62004,20.363485,19.418268,94.13376,23.114586,22.20986,54.664207,19.417423,19.46216,184.01805,19.686756,19.630486,32.291183,51.097397,19.593801,69.88573,19.525862,37.418205,19.43129,19.426128,232.37613,50.660522,21.71269,19.592066,19.41147,20.443668,49.88076,39.960945,23.900223,45.928123,36.75769,19.5199,29.447483,20.508444,19.431889,28.578888,20.303617,19.406115,48.97984,66.51159,87.21295,32.95717,45.91182,47.275406,19.620607,20.929491,19.842701,32.87104,19.553772,47.82962,93.09181,21.179127,383.3711,35.924915,19.410109,19.522226,19.400925,20.513874,19.944916,19.413605,38.910126,51.194344,22.251415,19.470055,86.43085,19.406908,19.414465,44.640717,20.44872,21.673067,64.7661,28.147152,59.592045,219.06036,30.550964,22.350052,36.80903,26.884775,19.412802,20.42153
2028-05-01,61.018173,28.874575,22.462421,153.47063,19.426764,100.86417,22.918636,20.00027,21.630701,20.367004,19.420652,94.67474,23.121437,22.216713,54.757645,19.419943,19.464247,185.24347,19.691738,19.632864,32.358555,51.22274,19.596115,70.19425,19.528416,37.475624,19.433516,19.428484,234.37967,50.787766,21.719488,19.594349,19.41322,20.447218,49.926598,40.0562,23.924189,45.969105,36.83808,19.522242,29.460552,20.51595,19.43676,28.614,20.30847,19.4072,49.14074,66.796555,87.61876,33.031975,46.01954,47.46839,19.622938,20.933641,19.845415,32.946323,19.558361,47.954613,93.49411,21.183697,386.47183,35.94169,19.411896,19.526608,19.40139,20.520231,19.948975,19.415865,39.07379,51.399155,22.256943,19.472103,86.90181,19.408321,19.416607,44.767387,20.45339,21.687538,64.89692,28.207455,59.89171,220.67696,30.590168,22.358925,36.855537,26.917223,19.415106,20.42636
2028-06-01,61.311096,28.906872,22.491762,154.69617,19.429243,101.534515,22.95001,20.004671,21.642109,20.370747,19.42319,95.26845,23.129047,22.224161,54.86341,19.42252,19.46642,186.5958,19.696997,19.635342,32.43107,51.36142,19.59854,70.53388,19.53112,37.53889,19.435783,19.430872,236.58334,50.92863,21.726994,19.596775,19.41522,20.450954,49.983086,40.15984,23.949924,46.017838,36.92438,19.524712,29.476227,20.524057,19.441992,28.6516,20.313614,19.408482,49.31744,67.10626,88.05854,33.1114,46.136314,47.673946,19.625393,20.938175,19.848293,33.02858,19.563232,48.091305,93.933205,21.188604,389.90417,35.962784,19.413979,19.531216,19.402163,20.5269,19.953278,19.418331,39.251644,51.625282,22.263035,19.474285,87.409996,19.41016,19.418985,44.905083,20.458342,21.703135,65.048294,28.272148,60.212425,222.43976,30.632809,22.368526,36.907192,26.951847,19.417604,20.431538
2028-07-01,61.616882,28.940403,22.521889,155.96548,19.43167,102.229904,22.982357,20.009193,21.653826,20.374582,19.42583,95.88834,23.136978,22.231846,54.97245,19.425117,19.46865,187.99982,19.702408,19.637863,32.50663,51.504593,19.601017,70.885925,19.533878,37.604202,19.437988,19.433332,238.88101,51.074226,21.734684,19.599262,19.417465,20.454788,50.0422,40.268406,23.976368,46.06806,37.013084,19.527258,29.4929,20.532404,19.447477,28.689835,20.318892,19.410027,49.500744,67.426895,88.51345,33.19263,46.25672,47.885113,19.627907,20.942846,19.851244,33.11364,19.56825,48.232025,94.38578,21.193653,393.48038,35.984863,19.416288,19.535957,19.403212,20.533703,19.957659,19.420918,39.435513,51.85948,22.269424,19.476534,87.93266,19.412361,19.421476,45.046867,20.463446,21.719099,65.20631,28.338707,60.543198,224.26096,30.676693,22.378342,36.95997,26.987318,19.420237,20.436852
2028-08-01,61.93141,28.974764,22.552034,157.25468,19.434118,102.944244,23.014528,20.01375,21.665943,20.37852,19.428362,96.55191,23.145134,22.23976,55.087257,19.427574,19.470898,189.49908,19.70792,19.640377,32.582474,51.654343,19.60354,71.26222,19.536766,37.671135,19.440277,19.435839,241.34752,51.227238,21.743076,19.601873,19.419874,20.458542,50.1109,40.37829,24.003874,46.122517,37.100807,19.529867,29.511255,20.541307,19.452974,28.727604,20.324263,19.411852,49.69697,67.755936,88.97537,33.272865,46.377487,48.0947,19.630466,20.94781,19.854275,33.204514,19.573511,48.37651,94.84711,21.198736,397.34058,36.009964,19.418783,19.540796,19.404634,20.54052,19.962214,19.423471,39.631985,52.115616,22.27592,19.478899,88.46423,19.414804,19.42388,45.191765,20.468609,21.736088,65.38053,28.407776,60.872894,226.1494,30.721674,22.388578,37.01431,27.022755,19.422867,20.442457
2028-09-01,62.25903,29.011452,22.582912,158.6264,19.436453,103.697945,23.048279,20.018364,21.678072,20.382505,19.430742,97.21528,23.154058,22.24816,55.214714,19.42988,19.47314,191.03262,19.713413,19.64294,32.664608,51.814095,19.606043,71.64301,19.539526,37.744865,19.442461,19.438244,243.82384,51.388752,21.751188,19.604376,19.422342,20.462631,50.183914,40.49903,24.031588,46.185417,37.1982,19.532438,29.531359,20.549803,19.458128,28.769396,20.329708,19.413969,49.894966,68.10608,89.47483,33.36036,46.512356,48.322395,19.633,20.952755,19.857288,33.295063,19.578577,48.531902,95.34887,21.204174,401.23602,36.038864,19.421352,19.545593,19.40646,20.547552,19.96668,19.425941,39.82531,52.364628,22.283106,19.481148,89.035385,19.417376,19.426128,45.346684,20.473928,21.75256,65.562256,28.477604,61.231472,228.14,30.769798,22.399088,37.07492,27.060854,19.425476,20.44792
2028-10-01,62.602837,29.04962,22.615278,160.07767,19.438824,104.49456,23.083948,20.023191,21.69075,20.386673,19.433134,97.90486,23.163363,22.25694,55.34784,19.432222,19.475487,192.63927,19.719143,19.645628,32.750847,51.982002,19.608654,72.04111,19.542381,37.822285,19.444702,19.440556,246.41458,51.55829,21.759516,19.60695,19.424952,20.46696,50.2583,40.626198,24.06055,46.2507,37.301006,19.535103,29.551853,20.558546,19.463106,28.81369,20.335403,19.41644,50.100777,68.476074,90.002655,33.453243,46.655014,48.56433,19.635643,20.957876,19.860413,33.38923,19.583818,48.695385,95.878296,21.209875,405.29526,36.06848,19.424032,19.550575,19.40875,20.554966,19.971323,19.428421,40.02646,52.620842,22.290596,19.483458,89.64024,19.420055,19.428366,45.509842,20.479507,21.769619,65.74996,28.550817,61.611755,230.23831,30.820372,22.410072,37.13846,27.10118,19.42813,20.453573
2028-11-01,62.980816,29.092182,22.650497,161.69037,19.441301,105.37962,23.12282,20.028404,21.704657,20.391222,19.435637,98.6693,23.173843,22.266748,55.500923,19.434647,19.477995,194.44926,19.725338,19.648535,32.846203,52.171757,19.611471,72.48587,19.545479,37.909943,19.447123,19.442993,249.30064,51.75004,21.768894,19.609741,19.427649,20.4717,50.34606,40.768127,24.092487,46.327877,37.415947,19.537975,29.57591,20.56813,19.468233,28.863464,20.341633,19.41921,50.330433,68.888824,90.59152,33.55629,46.81485,48.832653,19.638504,20.963554,19.863796,33.49421,19.589493,48.879494,96.47477,21.216215,409.8366,36.104206,19.426937,19.55595,19.411484,20.563028,19.976397,19.43105,40.249603,52.90715,22.299028,19.485954,90.316795,19.422855,19.430733,45.693336,20.485579,21.788532,65.96538,28.631527,62.036404,232.59224,30.876953,22.42231,37.21134,27.14579,19.430902,20.459766
2028-12-01,63.37657,29.137592,22.68671,163.39528,19.443695,106.311935,23.163267,20.033695,21.718763,20.395864,19.438103,99.45256,23.185207,22.277157,55.669167,19.437048,19.480518,196.33517,19.731586,19.65151,32.947742,52.374146,19.614315,72.946465,19.548529,38.00525,19.449509,19.445395,252.27252,51.953167,21.778334,19.612497,19.430252,20.476738,50.442192,40.92088,24.125172,46.41539,37.540497,19.540861,29.602438,20.577593,19.47327,28.917286,20.347996,19.422026,50.56835,69.325645,91.22189,33.666573,46.98915,49.119335,19.641363,20.969347,19.867222,33.60147,19.595089,49.076275,97.11591,21.222935,414.54724,36.144897,19.429832,19.561363,19.414444,20.57135,19.981482,19.43358,40.47531,53.19673,22.308212,19.488405,91.03803,19.425476,19.433048,45.888275,20.491835,21.807468,66.194145,28.714136,62.490665,235.08438,30.937313,22.435038,37.291336,27.193035,19.43352,20.46597
