Rank,RMD,PT,BRGI_Score,Mean_Gap,Max_Gap,Positive_Gap_Months,RMD_Burden,PT_Readiness,spillover_value_norm,cisn_adjusted_score
287,RMD_Othello Syndrome,PT_Dialectical Behavior Therapy,0.1401268992146236,0.1401268992146236,0.1467358931756554,36,0.4786749159057052,0.3385480166910816,0.0,0.1401268992146236
288,RMD_Avoidant Personality Disorder,PT_Transference Focused Psychotherapy,0.1351525507569466,0.1351525507569466,0.1759402570043439,36,0.5095284915349447,0.3743759407779981,0.0,0.1351525507569466
289,RMD_Reduplicative Paramnesia,PT_Electroencephalography,0.1332666240457836,0.1332666240457836,0.1448799026134308,36,0.4287300759056908,0.2954634518599072,0.0,0.1332666240457836
290,RMD_Schizoaffective Disorder,PT_Ketamine Therapy,0.1320843472531294,0.1320843472531294,0.1722677983298875,36,0.5213476667275257,0.3892633194743963,0.0,0.1320843472531294
291,RMD_Cotard Syndrome,PT_Digital Therapeutics,0.13110354504798,0.13110354504798,0.1842446697610626,36,0.5251199199804786,0.3940163749324983,0.0,0.13110354504798
292,RMD_Olfactory Reference Syndrome,PT_Naltrexone,0.1308811123655232,0.1308811123655232,0.1765517114927243,36,0.53209544096284,0.4012143285973167,0.0,0.1308811123655232
293,RMD_Othello Syndrome,PT_Chronotherapy,0.1297618784921614,0.1297618784921614,0.1698140218157575,36,0.4786749159057052,0.3489130374135437,0.0,0.1297618784921614
294,RMD_Histrionic Personality Disorder,PT_Virtual Reality Exposure Therapy,0.1295928630930219,0.1295928630930219,0.1759597822565588,36,0.4385416961188458,0.3089488330258239,0.0,0.1295928630930219
295,RMD_Circadian Rhythm Sleep Wake Disorder,PT_Electroencephalography,0.1278211785949581,0.1278211785949581,0.1370828061060228,36,0.4232846304548653,0.2954634518599072,0.0,0.1278211785949581
296,RMD_Brief Psychotic Disorder,PT_Metaverse,0.1277290501085068,0.1277290501085068,0.1513047052000212,36,0.4127364052176009,0.285007355109094,0.0,0.1277290501085068
297,RMD_Histrionic Personality Disorder,PT_Personalized Medicine,0.1227745148675164,0.1227745148675164,0.1649901724596336,36,0.4385416961188458,0.3157671812513294,0.0,0.1227745148675164
298,RMD_Avoidant Personality Disorder,PT_Ketamine Therapy,0.1202651720605484,0.1202651720605484,0.1608915992758139,36,0.5095284915349447,0.3892633194743963,0.0,0.1202651720605484
299,RMD_Avoidant Personality Disorder,PT_Stimulant And Wake Promoting Agents,0.118359257620774,0.118359257620774,0.1525342204998316,36,0.5095284915349447,0.3911692339141706,0.0,0.118359257620774
300,RMD_Reduplicative Paramnesia,PT_Personalized Medicine,0.1129628946543614,0.1129628946543614,0.1221283160212258,36,0.4287300759056908,0.3157671812513294,0.0,0.1129628946543614
301,RMD_Circadian Rhythm Sleep Wake Disorder,PT_Brain Computer Interface,0.1113763569591308,0.1113763569591308,0.1322146066062513,36,0.4232846304548653,0.3119082734957344,0.0,0.1113763569591308
302,RMD_Ekbom Syndrome,PT_Naltrexone,0.1107355157064658,0.1107355157064658,0.199301337421414,36,0.5119498443037827,0.4012143285973167,0.0,0.1107355157064658
303,RMD_Olfactory Reference Syndrome,PT_Animal Assisted Therapy,0.1076967363040711,0.1076967363040711,0.1665315819916725,36,0.53209544096284,0.4243987046587688,0.0,0.1076967363040711
304,RMD_Circadian Rhythm Sleep Wake Disorder,PT_Personalized Medicine,0.1075174492035359,0.1075174492035359,0.1257542468962448,36,0.4232846304548653,0.3157671812513294,0.0,0.1075174492035359
305,RMD_Circadian Rhythm Sleep Wake Disorder,PT_Cognitive Behavioral Therapy,0.1026230083808,0.1026230083808,0.1220794604998493,36,0.4232846304548653,0.3206616220740652,0.0,0.1026230083808
306,RMD_Histrionic Personality Disorder,PT_Acceptance And Commitment Therapy,0.0985672066825046,0.0985672066825046,0.1218578698955235,36,0.4385416961188458,0.3399744894363412,0.0,0.0985672066825046
307,RMD_Boanthropy,PT_Digital Phenotyping,0.0964787574401321,0.0964787574401321,0.2036505458550564,36,0.5298128585272359,0.4333341010871037,0.0,0.0964787574401321
308,RMD_Koro,PT_Neurocognitive Training,0.0957454438986958,0.0957454438986958,0.1026262982395865,36,0.3645924597105761,0.2688470158118803,0.0,0.0957454438986958
309,RMD_Koro,PT_Digital Health Tools,0.0933866546083404,0.0933866546083404,0.1017753258739919,36,0.3645924597105761,0.2712058051022357,0.0,0.0933866546083404
310,RMD_Disinhibited Social Engagement Disorder,PT_Narrative Exposure Therapy,0.0911408653727632,0.0911408653727632,0.1078263339179321,36,0.3790231169734533,0.2878822516006901,0.0,0.0911408653727632
311,RMD_Hypergraphia,PT_Deep Brain Stimulation,0.0895858547172568,0.0895858547172568,0.1717713493491799,36,0.3634838310652356,0.2738979763479787,0.0,0.0895858547172568
312,RMD_Body Integrity Dysphoria,PT_Pharmacogenomic Testing,0.0888034741968281,0.0888034741968281,0.1484238202352032,36,0.5670019260395676,0.4781984518427394,0.0,0.0888034741968281
313,RMD_Hypergraphia,PT_Transcranial Direct Current Stimulation,0.0871235068739072,0.0871235068739072,0.1161173340872125,36,0.3634838310652356,0.2763603241913283,0.0,0.0871235068739072
314,RMD_Reduplicative Paramnesia,PT_Emdr Therapy,0.0851872339346872,0.0851872339346872,0.0890350928106188,36,0.4287300759056908,0.3435428419710036,0.0,0.0851872339346872
315,RMD_Disinhibited Social Engagement Disorder,PT_Music Therapy,0.0851510032996033,0.0851510032996033,0.1033055386045191,36,0.3790231169734533,0.29387211367385,0.0,0.0851510032996033
316,RMD_Othello Syndrome,PT_Digital Therapeutics,0.0846585409732068,0.0846585409732068,0.1506591008312307,36,0.4786749159057052,0.3940163749324983,0.0,0.0846585409732068
317,RMD_Avoidant Personality Disorder,PT_Digital Phenotyping,0.0761943904478409,0.0761943904478409,0.1000908576003003,36,0.5095284915349447,0.4333341010871037,0.0,0.0761943904478409
318,RMD_Brief Psychotic Disorder,PT_Mood Stabilizers,0.0760711183178299,0.0760711183178299,0.0873646335884651,36,0.4127364052176009,0.3366652868997709,0.0,0.0760711183178299
319,RMD_Pyromania,PT_Cbt For Insomnia,0.0730278566306102,0.0730278566306102,0.0815574621020381,36,0.5366061603937343,0.463578303763124,0.0,0.0730278566306102
320,RMD_Wendigo Psychosis,PT_Metabolic And Enzyme Targeted Therapy,0.0707292538494838,0.0707292538494838,0.0763900471601488,36,0.2248553707090574,0.1541261168595735,0.0,0.0707292538494838
321,RMD_Autosarcophagy,PT_Art Therapy,0.0697353540627713,0.0697353540627713,0.0802880859956705,36,0.211540054205589,0.1418047001428177,0.0,0.0697353540627713
322,RMD_Ganser Syndrome,PT_Machine Learning Neuroimaging,0.0695262206154895,0.0695262206154895,0.0915356878869096,36,0.6922316029290343,0.6227053823135447,0.0,0.0695262206154895
323,RMD_Boanthropy,PT_Cbt For Insomnia,0.0662345547641117,0.0662345547641117,0.2395784011946871,36,0.5298128585272359,0.463578303763124,0.0,0.0662345547641117
324,RMD_Cotard Syndrome,PT_Cbt For Insomnia,0.0615416162173544,0.0615416162173544,0.2008495341398307,36,0.5251199199804786,0.463578303763124,0.0,0.0615416162173544
325,RMD_Hypergraphia,PT_Antipsychotic Medications,0.058168215653875,0.058168215653875,0.0728448783207983,36,0.3634838310652356,0.3053156154113605,0.0,0.058168215653875
326,RMD_Stendhal Syndrome,PT_Resting State Fmri,0.0459938510333277,0.0459938510333277,0.0575822877318815,36,0.3203971246397221,0.2744032736063944,0.0,0.0459938510333277
327,RMD_Cyclothymic Disorder,PT_Machine Learning Neuroimaging,0.0426899130342817,0.027567514440123,0.2479468776226492,16,0.6502728967536677,0.6227053823135447,0.0,0.0426899130342817
328,RMD_Fregoli Delusion,PT_Virtual Reality Exposure Therapy,0.0424361554899679,0.0424361554899679,0.0579672977902692,36,0.3513849885157918,0.3089488330258239,0.0,0.0424361554899679
329,RMD_Wendigo Psychosis,PT_Voxel Based Lesion Symptom Mapping,0.0417061490874342,0.0416328528274026,0.057966862582836,35,0.2248553707090574,0.1832225178816548,0.0,0.0417061490874342
330,RMD_Palilalia,PT_Dialectical Behavior Therapy,0.0410509135401407,0.0410509135401407,0.0741346400836757,36,0.3795989302312224,0.3385480166910816,0.0,0.0410509135401407
331,RMD_Palilalia,PT_Acceptance And Commitment Therapy,0.0396244407948811,0.0396244407948811,0.1097530280854897,36,0.3795989302312224,0.3399744894363412,0.0,0.0396244407948811
332,RMD_Disinhibited Social Engagement Disorder,PT_Acceptance And Commitment Therapy,0.0390486275371121,0.0390486275371121,0.0437712732621359,36,0.3790231169734533,0.3399744894363412,0.0,0.0390486275371121
333,RMD_Disinhibited Social Engagement Disorder,PT_Light Therapy,0.037432017459625,0.037432017459625,0.0649034981052055,36,0.3790231169734533,0.3415910995138282,0.0,0.037432017459625
334,RMD_Stendhal Syndrome,PT_Metaverse,0.036121205923628,0.0353897695306281,0.0584426744741467,33,0.3203971246397221,0.285007355109094,0.0,0.036121205923628
335,RMD_Hypergraphia,PT_Selective Serotonin Reuptake Inhibitors,0.0347731722697111,0.0347731722697111,0.0505066626248518,36,0.3634838310652356,0.3287106587955243,0.0,0.0347731722697111
336,RMD_Avoidant Personality Disorder,PT_Pharmacogenomic Testing,0.0318252312024582,0.0313300396922053,0.0551017341491635,33,0.5095284915349447,0.4781984518427394,0.0,0.0318252312024582
337,RMD_Palilalia,PT_Chronotherapy,0.0306858928176785,0.0306858928176785,0.0972127687237778,36,0.3795989302312224,0.3489130374135437,0.0,0.0306858928176785
338,RMD_Savant Syndrome,PT_Occupational Therapy,0.0231847168818252,0.0225204049370408,0.0320234645734059,33,0.3861410610912646,0.3636206561542238,0.0,0.0231847168818252
339,RMD_Fregoli Delusion,PT_Selective Serotonin Reuptake Inhibitors,0.0226743297202673,0.0226743297202673,0.0334881906658735,36,0.3513849885157918,0.3287106587955243,0.0,0.0226743297202673
340,RMD_Autosarcophagy,PT_Speech Language Therapy,0.0221929102570671,0.0201338173492187,0.043199200302082,30,0.211540054205589,0.1914062368563703,0.0,0.0221929102570671
341,RMD_Savant Syndrome,PT_Hypnotherapy,0.0217905796225672,0.0217905796225672,0.0233459466117045,36,0.3861410610912646,0.3643504814686974,0.0,0.0217905796225672
342,RMD_Fregoli Delusion,PT_Mentalization Based Treatment,0.0212765463432628,0.0212765463432628,0.0555073617347735,36,0.3513849885157918,0.3301084421725289,0.0,0.0212765463432628
343,RMD_Savant Syndrome,PT_Electroconvulsive Therapy,0.0154608292392767,0.015298096522472,0.0202811323844098,34,0.3861410610912646,0.3708429645687925,0.0,0.0154608292392767
344,RMD_Fregoli Delusion,PT_Smart Wearable Mental Health Trackers,0.0139843124849348,0.0139843124849348,0.0553075843795967,36,0.3513849885157918,0.3374006760308569,0.0,0.0139843124849348
345,RMD_Savant Syndrome,PT_Motivational Interviewing,0.0096433283122771,0.0078248842398173,0.0145367976896406,29,0.3861410610912646,0.3783161768514473,0.0,0.0096433283122771
346,RMD_Reduplicative Paramnesia,PT_Animal Assisted Therapy,0.0092979422785474,0.004331371246922,0.0606923791406674,14,0.4287300759056908,0.4243987046587688,0.0,0.0092979422785474
347,RMD_Intermetamorphosis Syndrome,PT_Prolonged Exposure Therapy,0.0090302567946369,0.0090302567946369,0.0222107033276759,36,0.0270916254008947,0.0180613686062577,0.0,0.0090302567946369
348,RMD_Stendhal Syndrome,PT_Antidepressants,0.0084006868422165,0.0048733313963497,0.0174177737215613,26,0.3203971246397221,0.3155237932433723,0.0,0.0084006868422165
349,RMD_Stendhal Syndrome,PT_Clozapine Protocol,0.0052950643785077,0.0018608752529798,0.0143001986080472,22,0.3203971246397221,0.3185362493867423,0.0,0.0052950643785077
350,RMD_Intermetamorphosis Syndrome,PT_Cognitive Assistive Technologies,0.0051541590450168,-0.0003835813763411,0.0190672806726209,18,0.0270916254008947,0.0274752067772359,0.0,0.0051541590450168
351,RMD_Wendigo Psychosis,PT_Interpersonal Psychotherapy,0.005112137634602,-0.0025570446135528,0.0141033077656201,21,0.2248553707090574,0.2274124153226103,0.0,0.005112137634602
352,RMD_Wendigo Psychosis,PT_Deep Brain Stimulation,0.0043147742153179,-0.0490426056389212,0.0587351649140198,5,0.2248553707090574,0.2738979763479787,0.0,0.0043147742153179
353,RMD_Fregoli Delusion,PT_Hypnotherapy,0.0043103659082054,-0.0129654929529055,0.0478532216471401,7,0.3513849885157918,0.3643504814686974,0.0,0.0043103659082054
354,RMD_Koro,PT_Vagus Nerve Stimulation,0.0042396031053947,-0.0070408205125434,0.0413760896629983,8,0.3645924597105761,0.3716332802231197,0.0,0.0042396031053947
355,RMD_Fregoli Delusion,PT_Cbt For Insomnia,0.0018356319983,-0.1121933152473322,0.0451704699369855,2,0.3513849885157918,0.463578303763124,0.0,0.0018356319983
356,RMD_Brief Psychotic Disorder,PT_Pharmacogenomic Testing,0.0013495639491308,-0.0654620466251384,0.0310624383825354,3,0.4127364052176009,0.4781984518427394,0.0,0.0013495639491308
357,RMD_Hypergraphia,PT_Cbt For Insomnia,0.0007817631399644,-0.1000944726978883,0.0234083564700451,2,0.3634838310652356,0.463578303763124,0.0,0.0007817631399644
358,RMD_Savant Syndrome,PT_Cbt For Insomnia,0.0003252081680184,-0.0774372426718593,0.0117074940486639,1,0.3861410610912646,0.463578303763124,0.0,0.0003252081680184
359,RMD_Stendhal Syndrome,PT_Selective Serotonin Reuptake Inhibitors,0.0001320293801936,-0.0083135341558021,0.0013913413931114,6,0.3203971246397221,0.3287106587955243,0.0,0.0001320293801936
360,RMD_Savant Syndrome,PT_Stimulant And Wake Promoting Agents,0.0,-0.0050281728229058,-0.0023059958653061,0,0.3861410610912646,0.3911692339141706,0.0,0.0
361,RMD_Savant Syndrome,PT_Closed Loop Neurostimulation,0.0,-0.0136654196614345,-0.0057003968112106,0,0.3861410610912646,0.3998064807526992,0.0,0.0
362,RMD_Hypergraphia,PT_Motivational Interviewing,0.0,-0.0148323457862116,-0.0087113049993133,0,0.3634838310652356,0.3783161768514473,0.0,0.0
363,RMD_Hypergraphia,PT_Digital Phenotyping,0.0,-0.069850270021868,-0.0125194988695854,0,0.3634838310652356,0.4333341010871037,0.0,0.0
364,RMD_Avoidant Personality Disorder,PT_Machine Learning Neuroimaging,0.0,-0.1131768907785998,-0.0161090828829691,0,0.5095284915349447,0.6227053823135447,0.0,0.0
365,RMD_Pyromania,PT_Machine Learning Neuroimaging,0.0,-0.0860992219198102,-0.0243055728922418,0,0.5366061603937343,0.6227053823135447,0.0,0.0
366,RMD_Delusional Disorder,PT_Digital Health Tools,0.0,-0.0797255366063916,-0.0505752079359826,0,0.191480268495844,0.2712058051022357,0.0,0.0
367,RMD_Autosarcophagy,PT_Narrative Exposure Therapy,0.0,-0.0763421973951009,-0.0543587196930789,0,0.211540054205589,0.2878822516006901,0.0,0.0
368,RMD_Delusional Disorder,PT_Metaverse,0.0,-0.0935270866132499,-0.0554112107816103,0,0.191480268495844,0.285007355109094,0.0,0.0
369,RMD_Hypergraphia,PT_Machine Learning Neuroimaging,0.0,-0.259221551248309,-0.0556302386588329,0,0.3634838310652356,0.6227053823135447,0.0,0.0
370,RMD_Delusional Disorder,PT_Resting State Fmri,0.0,-0.0829230051105503,-0.0562715975238755,0,0.191480268495844,0.2744032736063944,0.0,0.0
371,RMD_Savant Syndrome,PT_Machine Learning Neuroimaging,0.0,-0.2365643212222799,-0.0673311010802142,0,0.3861410610912646,0.6227053823135447,0.0,0.0
372,RMD_Wendigo Psychosis,PT_Anxiolytic Medications,0.0,-0.0818055509431823,-0.0740482782011555,0,0.2248553707090574,0.3066609216522399,0.0,0.0
373,RMD_Delusional Disorder,PT_Anxiolytic Medications,0.0,-0.1151806531563958,-0.0876032254050276,0,0.191480268495844,0.3066609216522399,0.0,0.0
374,RMD_Intermetamorphosis Syndrome,PT_Psilocybin Assisted Therapy,0.0,-0.1770681421387846,-0.0940071903524521,0,0.0270916254008947,0.2041597675396795,0.0,0.0
375,RMD_Delusional Disorder,PT_Antidepressants,0.0,-0.1240435247475282,-0.0964361115341957,0,0.191480268495844,0.3155237932433723,0.0,0.0
376,RMD_Intermetamorphosis Syndrome,PT_Focused Ultrasound Therapy,0.0,-0.1251512846687943,-0.1041504817771086,0,0.0270916254008947,0.1522429100696891,0.0,0.0
377,RMD_Delusional Disorder,PT_Cognitive Behavioral Therapy,0.0,-0.1291813535782212,-0.1042762706793146,0,0.191480268495844,0.3206616220740652,0.0,0.0
378,RMD_Delusional Disorder,PT_Selective Serotonin Reuptake Inhibitors,0.0,-0.1372303902996803,-0.1124625438626455,0,0.191480268495844,0.3287106587955243,0.0,0.0
379,RMD_Autosarcophagy,PT_Light Therapy,0.0,-0.130051045308239,-0.1141784283335859,0,0.211540054205589,0.3415910995138282,0.0,0.0
380,RMD_Autosarcophagy,PT_Acceptance And Commitment Therapy,0.0,-0.128434435230752,-0.1184137803488751,0,0.211540054205589,0.3399744894363412,0.0,0.0
381,RMD_Intermetamorphosis Syndrome,PT_Trauma Focused Cbt,0.0,-0.1881323406367346,-0.1617198049720764,0,0.0270916254008947,0.2152239660376294,0.0,0.0
382,RMD_Intermetamorphosis Syndrome,PT_Clozapine Protocol,0.0,-0.2914446239858475,-0.2678420673748612,0,0.0270916254008947,0.3185362493867423,0.0,0.0
383,RMD_Intermetamorphosis Syndrome,PT_Vagus Nerve Stimulation,0.0,-0.3445416548222248,-0.3178972965203642,0,0.0270916254008947,0.3716332802231197,0.0,0.0
384,RMD_Intermetamorphosis Syndrome,PT_Pharmacogenomic Testing,0.0,-0.4511068264418446,-0.3709884751133969,0,0.0270916254008947,0.4781984518427394,0.0,0.0
